country_code,decade,geo_change,longrun_effect
CPV,1980s,-0.0545529623797813,-3.896681858365331
CPV,1990s,0.02536911442321038,1.8120989882733927
CPV,2000s,0.05228929343587002,3.7349894896599185
CPV,2010s,0.008976059042124784,0.6411539337784347
CPV,2020-2024,-0.009732177552709276,-0.695162976632188
CRI,1960s,0.06275175064845401,4.482315857206725
CRI,1970s,-0.19017671883874918,-13.584196675212143
CRI,1980s,0.10817690327290097,7.727004329170663
CRI,1990s,0.04444240221368473,3.1744912630523725
CRI,2000s,0.013743738861283439,0.9817061356639102
CRI,2010s,0.005926958623455325,0.4233587166635717
CRI,2020-2024,-0.04984875582795406,-3.5606635097943578
CUB,1960s,-0.0329450518155458,-2.3532431628336767
CUB,1970s,0.1782308993627214,12.73091472671805
CUB,1980s,-0.05268654252967499,-3.7633647285022294
CUB,1990s,0.1833359393234408,13.095564339376631
CUB,2000s,0.012702251677105203,0.9073133980513429
CUB,2010s,0.0556026948122991,3.9716635485887357
CUB,2020-2024,0.0378656146029305,2.70471569356568
CYP,1960s,-0.008669478794107177,-0.6192551103512742
CYP,1970s,-0.1049935764299472,-7.499621407747815
CYP,1980s,0.07249873046678629,5.178536149837893
CYP,1990s,-0.051043620541702195,-3.646011902441663
CYP,2000s,0.010293140331780304,0.7352321752433788
CYP,2010s,0.03815360994439648,2.725287009465477
CYP,2020-2024,-0.006815789317975107,-0.48684730264322423
CZE,1960s,-0.013672934300377498,-0.9766486129202148
CZE,1970s,0.0494928724988711,3.5352430000431547
CZE,1980s,0.2349618926707986,16.783171887230395
CZE,1990s,0.11021082658935988,7.8722861203477645
CZE,2000s,-0.08394733104939861,-5.996302083122394
CZE,2010s,-0.07262382493210962,-5.187471564384472
CZE,2020-2024,0.0003883845585434531,0.02774205097808602
DEU,1960s,-0.07579308324001671,-5.413849579695924
DEU,1970s,-0.004561657441089717,-0.32583616029914264
DEU,1980s,0.05589653963476976,3.992652689030362
DEU,1990s,-0.055922098800088416,-3.9944783632278296
DEU,2000s,-0.05257286546923701,-3.755244851601004
DEU,2010s,-0.1363583876221411,-9.739989032750946
DEU,2020-2024,0.154534331711767,11.038284643164172
DJI,1960s,-0.0062285729022520005,-0.44490282420861943
DJI,1970s,0.30498738551383836,21.7850463167975
DJI,1980s,0.02893971190208472,2.0671443939214518
DJI,1990s,-0.05675197033772589,-4.053755535803231
DJI,2000s,0.1448708425486444,10.348028032564308
DJI,2010s,-0.015021533404600829,-1.0729781509396286
DJI,2020-2024,0.018402733617758127,1.3144950357310985
DMA,1960s,0.0956867760833423,6.83484284233146
DMA,1970s,0.3019851459188433,21.570598337183856
DMA,1980s,-0.019145887372997494,-1.3675780147241985
DMA,1990s,-0.1086967956224052,-7.764139894284664
DMA,2000s,0.03020037223664257,2.157192524049267
DMA,2010s,0.022806806060728824,1.629075004312438
DMA,2020-2024,0.017756494252876176,1.2683345872523126
DNK,1960s,-0.017532372704394172,-1.2523257339482756
DNK,1970s,-0.04437522557475043,-3.169692880364758
DNK,1980s,-0.03503300169288462,-2.5023840353597437
DNK,1990s,0.1536597792524147,10.97581594203622
DNK,2000s,-0.015938592322536693,-1.1384830601633529
DNK,2010s,-0.10108849654416771,-7.220684146001164
DNK,2020-2024,0.06513562344117371,4.652594306970332
DOM,1960s,0.38193352634264466,27.28125803398116
DOM,1970s,0.1831767964385541,13.084196868842056
DOM,1980s,-0.02194888096658265,-1.567793984834112
DOM,1990s,0.15348443862565048,10.963291477560947
DOM,2000s,-0.008343522602351217,-0.5959722761360594
DOM,2010s,-0.02555363334646854,-1.8252790523692641
DOM,2020-2024,0.051546156985234404,3.681907746723167
DZA,1960s,-0.05130662117890479,-3.6647978632221485
DZA,1970s,0.13666570208300768,9.761940300514107
